Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Jacksonville,United States,RA-19885,Ruben Ausman,8/9/2019,CA-2019-155453,32216,OFF-LA-10001613,Avery File Folder Labels,South,3257,Corporate,8/14/2019,Standard Class,Florida,Labels,0.2,1.6704,2,4.608
Office Supplies,Jacksonville,United States,SP-20860,Sung Pak,9/28/2021,CA-2021-160017,32216,OFF-PA-10001800,Xerox 220,South,6321,Corporate,10/2/2021,Standard Class,Florida,Paper,0.2,3.6288,2,10.368
Office Supplies,Charlotte,United States,BF-10975,Barbara Fisher,8/1/2018,CA-2018-117345,28205,OFF-PA-10002377,Xerox 1916,South,1841,Corporate,8/5/2018,Standard Class,North Carolina,Paper,0.2,29.364,2,78.304
Office Supplies,Fayetteville,United States,KD-16495,Keith Dawkins,9/28/2018,CA-2018-125136,28314,OFF-PA-10001804,Xerox 195,South,1732,Corporate,10/3/2018,Standard Class,North Carolina,Paper,0.2,3.7408,2,10.688
Office Supplies,Jacksonville,United States,BP-11095,Bart Pistole,10/9/2018,CA-2018-137911,28540,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",South,7153,Corporate,10/15/2018,Standard Class,North Carolina,Paper,0.2,31.0688,2,88.768
Office Supplies,Jacksonville,United States,CP-12340,Christine Phan,4/24/2021,CA-2021-168102,32216,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,South,3656,Corporate,4/30/2021,Standard Class,Florida,Storage,0.2,-21.294,2,113.568
Office Supplies,Greensboro,United States,EB-13975,Erica Bern,10/10/2020,US-2020-150357,27405,OFF-SU-10004498,Martin-Yale Premier Letter Opener,South,7273,Corporate,10/14/2020,Standard Class,North Carolina,Supplies,0.2,-4.3792,2,20.608
Office Supplies,Tallahassee,United States,NB-18655,Nona Balk,10/27/2021,CA-2021-110310,32303,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,South,9242,Corporate,11/2/2021,Standard Class,Florida,Art,0.2,0.575400000,3,6.576
Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,11/1/2018,CA-2018-102673,28205,OFF-AR-10000634,Newell 320,South,4067,Corporate,11/5/2018,Standard Class,North Carolina,Art,0.2,0.8988,3,10.272
Office Supplies,Knoxville,United States,DW-13195,David Wiener,7/5/2018,CA-2018-152849,37918,OFF-AR-10002833,Newell 322,South,3885,Corporate,7/12/2018,Standard Class,Tennessee,Art,0.2,0.3822,3,4.368
Office Supplies,Smyrna,United States,SH-19975,Sally Hughsby,9/22/2020,CA-2020-109743,37167,OFF-AR-10003727,Berol Giant Pencil Sharpener,South,3621,Corporate,9/29/2020,Standard Class,Tennessee,Art,0.2,4.587300000,3,40.776
Office Supplies,Plantation,United States,EB-13750,Edward Becker,3/12/2019,CA-2019-128083,33317,OFF-EN-10004030,Convenience Packs of Business Envelopes,South,3658,Corporate,3/17/2019,Standard Class,Florida,Envelopes,0.2,2.9322,3,8.688
Office Supplies,Saint Petersburg,United States,AG-10495,Andrew Gjertsen,6/8/2019,CA-2019-162201,33710,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,South,9820,Corporate,6/12/2019,Standard Class,Florida,Labels,0.2,3.15,3,9
Office Supplies,Charlotte,United States,BF-10975,Barbara Fisher,8/1/2018,CA-2018-117345,28205,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,South,1838,Corporate,8/5/2018,Standard Class,North Carolina,Labels,0.2,5.9211,3,17.544
Office Supplies,Charlotte,United States,RS-19765,Roland Schwarz,7/5/2019,US-2019-158911,28205,OFF-LA-10003223,Avery 508,South,8299,Corporate,7/11/2019,Standard Class,North Carolina,Labels,0.2,4.2717,3,11.784
Office Supplies,Miami,United States,BV-11245,Benjamin Venier,3/26/2019,CA-2019-103793,33142,OFF-PA-10001125,Xerox 1988,South,1531,Corporate,3/31/2019,Standard Class,Florida,Paper,0.2,23.235,3,74.352
Office Supplies,Durham,United States,MY-18295,Muhammed Yedwab,10/20/2021,US-2021-115252,27707,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),South,8884,Corporate,10/25/2021,Standard Class,North Carolina,Paper,0.2,4.485,3,14.352
Office Supplies,Wilson,United States,TB-21175,Thomas Boland,4/12/2020,CA-2020-124254,27893,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",South,9137,Corporate,4/17/2020,Standard Class,North Carolina,Paper,0.2,3.4668,3,10.272
Office Supplies,Wilson,United States,TB-21175,Thomas Boland,4/12/2020,CA-2020-124254,27893,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,South,9135,Corporate,4/17/2020,Standard Class,North Carolina,Storage,0.2,-22.6716,3,129.552
Office Supplies,Murfreesboro,United States,SP-20860,Sung Pak,12/27/2019,CA-2019-103870,37130,OFF-ST-10002562,Staple magnet,South,8730,Corporate,12/31/2019,Standard Class,Tennessee,Storage,0.2,2.2512,3,22.512
Office Supplies,Tampa,United States,DB-13120,David Bremer,5/1/2019,CA-2019-161998,33614,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",South,3993,Corporate,5/5/2019,Standard Class,Florida,Supplies,0.2,4.654800000,3,41.376
Office Supplies,Miami,United States,HR-14830,Harold Ryan,6/18/2019,CA-2019-147011,33178,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",South,6106,Corporate,6/22/2019,Standard Class,Florida,Art,0.2,3.5784,4,13.632
Office Supplies,Hollywood,United States,EM-13825,Elizabeth Moffitt,8/27/2020,CA-2020-116764,33021,OFF-LA-10002473,Avery 484,South,7252,Corporate,9/2/2020,Standard Class,Florida,Labels,0.2,3.3408,4,9.216
Office Supplies,Orlando,United States,NS-18640,Noel Staavos,6/5/2021,CA-2021-141614,32839,OFF-PA-10002787,Xerox 227,South,8514,Corporate,6/9/2021,Standard Class,Florida,Paper,0.2,7.2576,4,20.736
Office Supplies,Saint Petersburg,United States,AG-10495,Andrew Gjertsen,6/8/2019,CA-2019-162201,33710,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,South,9817,Corporate,6/12/2019,Standard Class,Florida,Storage,0.2,-6.462000000,4,516.96
Office Supplies,Miami,United States,MK-17905,Michael Kennedy,12/2/2021,CA-2021-164917,33180,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,South,2271,Corporate,12/7/2021,Standard Class,Florida,Art,0.2,4.1965,5,47.96
Office Supplies,Plantation,United States,AH-10690,Anna Häberlin,11/12/2019,CA-2019-113628,33317,OFF-AR-10001246,Newell 317,South,3807,Corporate,11/19/2019,Standard Class,Florida,Art,0.2,1.323,5,11.76
Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,11/1/2018,CA-2018-102673,28205,OFF-FA-10003021,Staples,South,4066,Corporate,11/5/2018,Standard Class,North Carolina,Fasteners,0.2,1.41,5,7.52
Office Supplies,Nashville,United States,CK-12760,Cyma Kinney,9/6/2019,CA-2019-160696,37211,OFF-FA-10003059,Assorted Color Push Pins,South,4985,Corporate,9/10/2019,Standard Class,Tennessee,Fasteners,0.2,1.1765,5,7.24
Office Supplies,Nashville,United States,TS-21205,Thomas Seio,6/15/2021,CA-2021-119284,37211,OFF-PA-10000312,Xerox 1955,South,8703,Corporate,6/20/2021,Standard Class,Tennessee,Paper,0.2,29.692,5,91.36
Office Supplies,Orlando,United States,FA-14230,Frank Atkinson,11/20/2020,CA-2020-113845,32839,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,South,6493,Corporate,11/25/2020,Standard Class,Florida,Storage,0.2,4.4685,5,39.72
Office Supplies,Memphis,United States,LA-16780,Laura Armstrong,4/29/2018,CA-2018-107811,38109,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,South,6376,Corporate,5/3/2018,Standard Class,Tennessee,Storage,0.2,-1.249000000,5,99.92
Office Supplies,Tampa,United States,DB-13120,David Bremer,5/1/2019,CA-2019-161998,33614,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,South,3994,Corporate,5/5/2019,Standard Class,Florida,Art,0.2,10.794,6,172.704
Office Supplies,Miami,United States,DR-12880,Dan Reichenbach,6/26/2021,CA-2021-148810,33180,OFF-LA-10004689,Avery 512,South,5628,Corporate,7/1/2021,Standard Class,Florida,Labels,0.2,4.6818,6,13.872
Office Supplies,Jacksonville,United States,MK-17905,Michael Kennedy,5/14/2020,US-2020-148901,32216,OFF-PA-10004983,Xerox 23,South,4798,Corporate,5/19/2020,Standard Class,Florida,Paper,0.2,10.8864,6,31.104
Office Supplies,Memphis,United States,MY-17380,Maribeth Yedwab,11/24/2021,US-2021-128118,38109,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",South,9266,Corporate,12/1/2021,Standard Class,Tennessee,Envelopes,0.2,24.318,7,64.848
Office Supplies,Saint Petersburg,United States,AG-10495,Andrew Gjertsen,6/8/2019,CA-2019-162201,33710,OFF-PA-10002581,Xerox 1951,South,9816,Corporate,6/12/2019,Standard Class,Florida,Paper,0.2,54.215,7,173.488
Office Supplies,Tallahassee,United States,NB-18655,Nona Balk,10/27/2021,CA-2021-110310,32303,OFF-PA-10001685,Easy-staple paper,South,9240,Corporate,11/2/2021,Standard Class,Florida,Paper,0.2,20.5842,7,56.784
Office Supplies,Nashville,United States,TS-21205,Thomas Seio,6/15/2021,CA-2021-119284,37211,OFF-AP-10004249,Staple holder,South,8701,Corporate,6/20/2021,Standard Class,Tennessee,Appliances,0.2,6.7032,8,76.608
Office Supplies,Memphis,United States,RB-19645,Robert Barroso,12/18/2019,CA-2019-153038,38109,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",South,4993,Corporate,12/25/2019,Standard Class,Tennessee,Envelopes,0.2,18.8784,8,55.936
Office Supplies,Memphis,United States,RB-19645,Robert Barroso,12/18/2019,CA-2019-153038,38109,OFF-LA-10004008,Avery 507,South,4994,Corporate,12/25/2019,Standard Class,Tennessee,Labels,0.2,5.9904,8,18.432
Office Supplies,Fayetteville,United States,KD-16495,Keith Dawkins,9/28/2018,CA-2018-125136,28314,OFF-PA-10001457,White GlueTop Scratch Pads,South,1731,Corporate,10/3/2018,Standard Class,North Carolina,Paper,0.2,31.2832,8,96.256
Office Supplies,Jacksonville,United States,ND-18460,Neil Ducich,6/10/2021,CA-2021-107167,32216,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",South,4520,Corporate,6/14/2021,Standard Class,Florida,Storage,0.2,84.220000000,8,1347.52
Office Supplies,Saint Petersburg,United States,AG-10495,Andrew Gjertsen,6/8/2019,CA-2019-162201,33710,OFF-PA-10001215,Xerox 1963,South,9821,Corporate,6/12/2019,Standard Class,Florida,Paper,0.2,13.2,10,42.24
Office Supplies,Jacksonville,United States,NS-18640,Noel Staavos,11/8/2019,CA-2019-108259,28540,OFF-FA-10000624,OIC Binder Clips,South,8643,Corporate,11/15/2019,Standard Class,North Carolina,Fasteners,0.2,11.814,11,31.504
Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,11/1/2018,CA-2018-102673,28205,OFF-LA-10001771,Avery 513,South,4068,Corporate,11/5/2018,Standard Class,North Carolina,Labels,0.2,15.5376,12,47.808
Office Supplies,Tallahassee,United States,KC-16675,Kimberly Carter,5/28/2020,CA-2020-138695,32303,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),South,3170,Corporate,6/3/2020,Standard Class,Florida,Paper,0.2,19.435,13,62.192
Office Supplies,Jacksonville,United States,KN-16450,Kean Nguyen,12/16/2018,CA-2018-112718,32216,OFF-BI-10000591,Avery Binder Labels,South,2606,Corporate,12/21/2018,Standard Class,Florida,Binders,0.7,-0.8558,1,1.167
Office Supplies,Miami,United States,KB-16240,Karen Bern,3/31/2018,CA-2018-101770,33180,OFF-BI-10001097,Avery Hole Reinforcements,South,5480,Corporate,4/4/2018,Standard Class,Florida,Binders,0.7,-1.3083,1,1.869
Office Supplies,Murfreesboro,United States,ML-17395,Marina Lichtenstein,9/25/2019,CA-2019-120845,37130,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,South,8216,Corporate,10/2/2019,Standard Class,Tennessee,Binders,0.7,-1.8106,1,2.469
Office Supplies,Smyrna,United States,MM-18280,Muhammed MacIntyre,1/20/2018,US-2018-147774,37167,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,South,7121,Corporate,1/26/2018,Standard Class,Tennessee,Binders,0.7,-51.5154,1,67.194
Office Supplies,Apopka,United States,RP-19855,Roy Phan,5/17/2020,US-2020-150567,32712,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,South,1907,Corporate,5/21/2020,Standard Class,Florida,Binders,0.7,-2.1648,2,2.952
Office Supplies,Jacksonville,United States,MK-17905,Michael Kennedy,5/14/2020,US-2020-148901,32216,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,South,4802,Corporate,5/19/2020,Standard Class,Florida,Binders,0.7,-7.612,2,10.38
Office Supplies,Plantation,United States,AH-10690,Anna Häberlin,11/12/2019,CA-2019-113628,33317,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,South,3808,Corporate,11/19/2019,Standard Class,Florida,Binders,0.7,-4.0158,2,5.238
Office Supplies,Saint Petersburg,United States,AG-10495,Andrew Gjertsen,6/8/2019,CA-2019-162201,33710,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",South,9822,Corporate,6/12/2019,Standard Class,Florida,Binders,0.7,-13.3936,2,18.264
Office Supplies,Murfreesboro,United States,ML-17395,Marina Lichtenstein,9/25/2019,CA-2019-120845,37130,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,South,8217,Corporate,10/2/2019,Standard Class,Tennessee,Binders,0.7,-2.2848,2,3.264
Office Supplies,Jacksonville,United States,MK-17905,Michael Kennedy,5/14/2020,US-2020-148901,32216,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,South,4797,Corporate,5/19/2020,Standard Class,Florida,Binders,0.7,-44.1462,3,57.582
Office Supplies,Plantation,United States,AH-10690,Anna Häberlin,11/12/2019,CA-2019-113628,33317,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",South,3809,Corporate,11/19/2019,Standard Class,Florida,Binders,0.7,-3.7296,3,4.662
Office Supplies,Tallahassee,United States,NB-18655,Nona Balk,10/27/2021,CA-2021-110310,32303,OFF-BI-10001097,Avery Hole Reinforcements,South,9241,Corporate,11/2/2021,Standard Class,Florida,Binders,0.7,-3.9249,3,5.607
Office Supplies,Greensboro,United States,EB-13975,Erica Bern,10/10/2020,US-2020-150357,27405,OFF-BI-10002557,Presstex Flexible Ring Binders,South,7274,Corporate,10/14/2020,Standard Class,North Carolina,Binders,0.7,-2.73,3,4.095
Office Supplies,Bristol,United States,MP-17965,Michael Paige,12/29/2020,CA-2020-139689,37620,OFF-BI-10000145,Zipper Ring Binder Pockets,South,4156,Corporate,1/3/2021,Standard Class,Tennessee,Binders,0.7,-1.9656,3,2.808
Office Supplies,Memphis,United States,MY-17380,Maribeth Yedwab,11/24/2021,US-2021-128118,38109,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",South,9265,Corporate,12/1/2021,Standard Class,Tennessee,Binders,0.7,-7.782,3,11.673
Office Supplies,Nashville,United States,CC-12610,Corey Catlett,3/19/2020,CA-2020-118178,37211,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,South,9177,Corporate,3/24/2020,Standard Class,Tennessee,Binders,0.7,-20.724,3,31.086
Office Supplies,Greenville,United States,SM-20950,Suzanne McNair,10/28/2020,US-2020-144393,27834,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",South,1262,Corporate,11/4/2020,Standard Class,North Carolina,Binders,0.7,-14.0928,4,17.616
Office Supplies,Raleigh,United States,KS-16300,Karen Seio,3/10/2021,CA-2021-155824,27604,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,South,4998,Corporate,3/15/2021,Standard Class,North Carolina,Binders,0.7,-10.0372,4,13.092
Office Supplies,Bristol,United States,MP-17965,Michael Paige,12/29/2020,CA-2020-139689,37620,OFF-BI-10004781,GBC Wire Binding Strips,South,4155,Corporate,1/3/2021,Standard Class,Tennessee,Binders,0.7,-27.9312,4,38.088
Office Supplies,Murfreesboro,United States,ML-17395,Marina Lichtenstein,9/25/2019,CA-2019-120845,37130,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",South,8214,Corporate,10/2/2019,Standard Class,Tennessee,Binders,0.7,-4.6464,4,6.336
Office Supplies,Miami,United States,CP-12340,Christine Phan,11/7/2019,CA-2019-105571,33142,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,South,6049,Corporate,11/11/2019,Standard Class,Florida,Binders,0.7,-1031.5385,5,1345.485
Office Supplies,Greensboro,United States,BW-11110,Bart Watters,5/27/2021,CA-2021-151855,27405,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",South,9458,Corporate,6/3/2021,Standard Class,North Carolina,Binders,0.7,-10.05,5,12.06
Office Supplies,Chattanooga,United States,CS-12175,Charles Sheldon,4/6/2021,CA-2021-161592,37421,OFF-BI-10003669,3M Organizer Strips,South,8738,Corporate,4/10/2021,Standard Class,Tennessee,Binders,0.7,-5.94,5,8.1
Office Supplies,Apopka,United States,RP-19855,Roy Phan,5/17/2020,US-2020-150567,32712,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",South,1908,Corporate,5/21/2020,Standard Class,Florida,Binders,0.7,-21.6144,6,27.018
Office Supplies,Deltona,United States,LW-16825,Laurel Workman,7/1/2018,CA-2018-160773,32725,OFF-BI-10000546,Avery Durable Binders,South,1320,Corporate,7/5/2018,Standard Class,Florida,Binders,0.7,-3.6288,6,5.184
Office Supplies,Palm Coast,United States,AJ-10780,Anthony Jacobs,11/28/2020,CA-2020-123617,32137,OFF-BI-10002976,ACCOHIDE Binder by Acco,South,2850,Corporate,12/3/2020,Standard Class,Florida,Binders,0.7,-5.6994,6,7.434
Office Supplies,Jacksonville,United States,NS-18640,Noel Staavos,11/8/2019,CA-2019-108259,28540,OFF-BI-10000315,Poly Designer Cover & Back,South,8645,Corporate,11/15/2019,Standard Class,North Carolina,Binders,0.7,-29.2446,7,39.879
Office Supplies,Jacksonville,United States,MK-17905,Michael Kennedy,5/14/2020,US-2020-148901,32216,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,South,4803,Corporate,5/19/2020,Standard Class,Florida,Binders,0.7,-9.8208,8,13.392
Office Supplies,Jacksonville,United States,CK-12760,Cyma Kinney,3/28/2021,US-2021-166611,32216,OFF-BI-10001191,Canvas Sectional Post Binders,South,1880,Corporate,4/2/2021,Standard Class,Florida,Binders,0.7,-48.1194,9,68.742
Office Supplies,Miami,United States,CP-12340,Christine Phan,11/7/2019,CA-2019-105571,33142,OFF-BI-10003305,Avery Hanging File Binders,South,6048,Corporate,11/11/2019,Standard Class,Florida,Binders,0.7,-12.9168,9,16.146
Office Supplies,Orlando,United States,RF-19345,Randy Ferguson,11/30/2018,CA-2018-148425,32839,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",South,7616,Corporate,12/4/2018,Standard Class,Florida,Binders,0.7,-4.428,9,6.642
Office Supplies,San Francisco,United States,CS-12175,Charles Sheldon,5/12/2021,CA-2021-117632,94122,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,West,5822,Corporate,5/18/2021,Standard Class,California,Appliances,0,2.0979,1,7.77
Office Supplies,Huntington Beach,United States,DK-13225,Dean Katz,3/14/2018,CA-2018-157623,92646,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,West,1892,Corporate,3/18/2018,Standard Class,California,Art,0,1.2506,1,3.38
Office Supplies,Long Beach,United States,TH-21235,Tiffany House,11/4/2018,US-2018-134187,90805,OFF-AR-10000940,Newell 343,West,5654,Corporate,11/11/2018,Standard Class,California,Art,0,0.7938,1,2.94
Office Supplies,San Francisco,United States,LS-16945,Linda Southworth,1/12/2021,CA-2021-108000,94110,OFF-EN-10002621,Staple envelope,West,5900,Corporate,1/16/2021,Standard Class,California,Envelopes,0,4.89,1,9.78
Office Supplies,Roseville,United States,DK-12835,Damala Kotsonis,7/21/2020,CA-2020-160941,95661,OFF-LA-10003766,Self-Adhesive Removable Labels,West,6561,Corporate,7/26/2020,Standard Class,California,Labels,0,1.512,1,3.15
Office Supplies,Los Angeles,United States,AY-10555,Andy Yotov,4/6/2018,CA-2018-102652,90049,OFF-PA-10001977,Xerox 194,West,6019,Corporate,4/12/2018,Standard Class,California,Paper,0,26.6304,1,55.48
Office Supplies,Seattle,United States,CS-12250,Chris Selesnick,1/23/2021,CA-2021-139080,98103,OFF-PA-10002262,Xerox 192,West,6359,Corporate,1/28/2021,Standard Class,Washington,Paper,0,3.1104,1,6.48
Office Supplies,Seattle,United States,EH-13765,Edward Hooks,12/23/2020,CA-2020-135776,98103,OFF-PA-10004327,Xerox 1911,West,4895,Corporate,12/30/2020,Standard Class,Washington,Paper,0,22.992,1,47.9
Office Supplies,Los Angeles,United States,JC-16105,Julie Creighton,12/24/2018,US-2018-167738,90045,OFF-ST-10003306,Letter Size Cart,West,1267,Corporate,12/29/2018,Standard Class,California,Storage,0,41.4294,1,142.86
Office Supplies,San Francisco,United States,DM-13345,Denise Monton,12/8/2021,CA-2021-108854,94109,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",West,5411,Corporate,12/14/2021,Standard Class,California,Storage,0,11.1176,1,42.76
